"處理時間","報表類型","動作","原始路徑","目標路徑","統計開始日","統計結束日","產出時間","檔案大小","結果","備註"
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260810_101013.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260810_101013.png","20260801","20260831","20260810_101013","405366","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260810_101817.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260810_101817.png","20260801","20260831","20260810_101817","405860","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260810_103630.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260810_103630.png","20260801","20260831","20260810_103630","405449","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260810_104726.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260810_104726.png","20260801","20260831","20260810_104726","405886","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260810_150504.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260810_150504.png","20260801","20260831","20260810_150504","405612","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260810_153321.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260810_153321.png","20260801","20260831","20260810_153321","405624","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260810_164101.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260810_164101.png","20260801","20260831","20260810_164101","405652","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260811_101947.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260811_101947.png","20260801","20260831","20260811_101947","410121","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260812_102944.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260812_102944.png","20260801","20260831","20260812_102944","415201","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260812_114527.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260812_114527.png","20260801","20260831","20260812_114527","415113","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260812_155258.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260812_155258.png","20260801","20260831","20260812_155258","415191","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260813_102731.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260813_102731.png","20260801","20260831","20260813_102731","418221","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260813_170538.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260813_170538.png","20260801","20260831","20260813_170538","418403","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260814_101059.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260814_101059.png","20260801","20260831","20260814_101059","422559","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260814_154815.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260814_154815.png","20260801","20260831","20260814_154815","422969","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260817_103042.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260817_103042.png","20260801","20260831","20260817_103042","435684","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260817_103813.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260817_103813.png","20260801","20260831","20260817_103813","435699","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260817_105833.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260817_105833.png","20260801","20260831","20260817_105833","437916","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260817_151333.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260817_151333.png","20260801","20260831","20260817_151333","437875","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260817_151912.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260817_151912.png","20260801","20260831","20260817_151912","438218","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260817_153706.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260817_153706.png","20260801","20260831","20260817_153706","438235","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260817_162033.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260817_162033.png","20260801","20260831","20260817_162033","437582","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260818_102204.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260818_102204.png","20260801","20260831","20260818_102204","442623","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260818_102856.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260818_102856.png","20260801","20260831","20260818_102856","442660","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260818_154849.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260818_154849.png","20260801","20260831","20260818_154849","443246","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260818_161458.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260818_161458.png","20260801","20260831","20260818_161458","442971","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260818_162225.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260818_162225.png","20260801","20260831","20260818_162225","443038","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260819_102348.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260819_102348.png","20260801","20260831","20260819_102348","445719","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260819_103016.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260819_103016.png","20260801","20260831","20260819_103016","446120","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260819_103730.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260819_103730.png","20260801","20260831","20260819_103730","445812","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260819_104656.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260819_104656.png","20260801","20260831","20260819_104656","446134","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260819_160803.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260819_160803.png","20260801","20260831","20260819_160803","445807","成功",""
"2026-09-04 11:03:20","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260820_101757.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260820_101757.png","20260801","20260831","20260820_101757","448800","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260820_102736.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260820_102736.png","20260801","20260831","20260820_102736","448743","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260820_104437.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260820_104437.png","20260801","20260831","20260820_104437","448779","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260820_105650.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260820_105650.png","20260801","20260831","20260820_105650","448923","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260820_163956.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260820_163956.png","20260801","20260831","20260820_163956","449239","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260821_103536.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260821_103536.png","20260801","20260831","20260821_103536","454962","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260824_103638.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260824_103638.png","20260801","20260831","20260824_103638","466178","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260824_112044.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260824_112044.png","20260801","20260831","20260824_112044","465799","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260824_171044.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260824_171044.png","20260801","20260831","20260824_171044","466135","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260825_102400.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260825_102400.png","20260801","20260831","20260825_102400","470108","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260826_100956.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260826_100956.png","20260801","20260831","20260826_100956","472240","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260826_102117.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260826_102117.png","20260801","20260831","20260826_102117","472813","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260826_162759.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260826_162759.png","20260801","20260831","20260826_162759","472209","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260826_173254.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260826_173254.png","20260801","20260831","20260826_173254","472729","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260827_102131.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260827_102131.png","20260801","20260831","20260827_102131","477314","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260827_155038.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260827_155038.png","20260801","20260831","20260827_155038","477687","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260828_101258.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260828_101258.png","20260801","20260831","20260828_101258","479489","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260828_101905.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260828_101905.png","20260801","20260831","20260828_101905","480909","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260828_161857.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260828_161857.png","20260801","20260831","20260828_161857","480720","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260831_102521.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260831_102521.png","20260801","20260831","20260831_102521","491108","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260831_163553.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\店家訂單數日報_統計20260801-20260831_產出20260831_163553.png","20260801","20260831","20260831_163553","491377","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260801-20260831_產出20260901_101849.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260801-20260831_產出20260901_101849.png","20260801","20260831","20260901_101849","489979","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260815-20260915_產出20260901_102722.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260815-20260915_產出20260901_102722.png","20260815","20260915","20260901_102722","448208","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260815-20260915_產出20260901_160849.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260815-20260915_產出20260901_160849.png","20260815","20260915","20260901_160849","448269","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260815-20260915_產出20260902_103238.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260815-20260915_產出20260902_103238.png","20260815","20260915","20260902_103238","453703","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260815-20260915_產出20260902_171121.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260815-20260915_產出20260902_171121.png","20260815","20260915","20260902_171121","453589","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260815-20260915_產出20260903_101949.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260815-20260915_產出20260903_101949.png","20260815","20260915","20260903_101949","456920","成功",""
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260815-20260915_產出20260903_102851.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260815-20260915_產出20260903_102851.png","20260815","20260915","20260903_102851","456704","成功",""
